text,sentiment,score
Now if you want to show that update again All you have to do is go over here to Store Down on the bottom Show All Software Updates Now it's going to go back out and search for updates And it will show you those updates again.,Neutral,0.0
All you have to do is right-click on the update And select Hide Update.,Neutral,0.0
I also had interacted with enough health care professionals both in the Austin and San Antonio area to you know recognize that San Antonio is a great place for getting good clinical experience in good clinical practice,Positive,1.3333333730697632
One of the reasons I came down here was because they have the second-degree BSN option available,Positive,0.3333333432674408
"So for me, between the idea of coming to a place that would have you know great opportunities for clinical practice, with also tuition that was subsidized by the state",Positive,0.3333333432674408
"Not that you wouldn't get that in Austin but San Antonio is just a much larger market, it's got a unique population, and the reputation that UT Health Science Center's School of Nursing had in Texas-- I heard very good things about it and I'd also met nurses in the Austin area who'd also am graduated from the program and had nice things to say about it",Positive,2.0
"So you know that was also an added bonus, I also knew that San Antonio was a military town",Positive,1.3333333730697632
As you know all Health Science Centers in Texas charge about a third less than your typical state university systems do,Positive,0.6666666865348816
"The Number 1 reason for failure in certification exams, despite full preparation, is exam anxiety.",Negative,-0.3333333432674408
Even if a candidate has studied well via book and tutorials he remains anxious about the fear of unknown questions that might be asked in the actual exam the solution is practice exams practice exams not only remove your exam anxiety but also boost your confidence.,Negative,-0.3333333432674408
""" After Beerus, a person that he utterly feared as a child and even now slaps his wife Bulma",Positive,1.0
"Humanity is starting to seep into his psyche, and it all crescendo's in the moment when he says: ""THAT'S MY BULMAA",Positive,3.0
"But really, it's a true sign that Vegeta's growing up",Positive,1.0
His atoning for his past sins is a truly remarkable and poignant moment in Dragon Ball,Positive,1.6666666269302368
That's grown up stuff for a guy who was all about himself not that many years ago,Negative,-0.3333333432674408
"Those don't come often, but when they do",Positive,1.0
But there's actually something different about him,Positive,0.6666666865348816
"Now we've got Super, and Vegeta's just as grump ever",Positive,0.3333333432674408
"Not totally willing, but a damn slight more willing than in Z",Positive,1.0
He's a lot more relaxed and more willing to spend time with his family,Positive,0.6666666865348816
A 401k is a governmental retirement program designed to allow working employees to put away money for retirement and not pay any taxes on the growth of that money.,Neutral,0.0
"However some individuals have, basically have problems with their cash flow and they have to collapse their investment.",Negative,-0.3333333432674408
"And if they do so before the age of fifty nine and a half, the government then will give you a penalty upon your money for the withdrawal.",Negative,-0.3333333432674408
"So it's a very large penalty and definitely not want to tap your 401k as an emergency cash resource, because it will not only put your retirement funds back but it will actually cause you to lose money.",Negative,-0.6666666865348816
Today we're in Seattle at a Microsoft symposium for public safety.,Neutral,0.0
I'm talking about building a team here and talking to a lot of people from an international perspective but also from the standpoint of how technology builds that team.,Positive,0.6666666865348816
But I want to tell you that you need to do a character section for every character in the play.,Neutral,0.0
"Now section three is characters, and there is a breakdown that I'm going to give you for section three.",Neutral,0.0
"I'm going to tell you the elements, but you do these elements for all of your characters.",Neutral,0.0
"But the Motivating Desire section is where we're going to talk about, what is it that is driving them in the play.",Positive,0.3333333432674408
PassCertification has prepared practice exams the replicate the real exam environment.,Neutral,0.0
"That's freedom, opportunity an autonomy",Positive,1.3333333730697632
"Hi, my name is Paul Adams and I'm President of Sound Financial Group You're probably watching this video because you had some interest in looking at a career as a financial professional I just thought I'd share with you the three major benefits that exist as a part of being in our industry",Positive,2.0
"They can build a business that drives the financial outcomes that they need to live the life that they wanna live They have the freedom to choose when and where they want to work, and they have the autonomy to choose who is that they want to work with",Positive,0.6666666865348816
"You see, people who join the industry as a financial professional have a tremendous opportunity to build a business",Positive,1.6666666269302368
We call that building a good life for the rest your life,Positive,1.6666666269302368
"So, imagine being able to build a career for the next two, three, or four decades where everybody you work with you call friend",Positive,2.0
These are all very important parts to our business as we pursue higher-margin business across the group in all our regions and all our business as well as generating high levels of cash and improving return on capital.,Positive,0.3333333432674408
"It balances the piece of siding, it provides water repellency to the back, and it aids in the performance of film forming top coats.",Neutral,0.0
"I was like, this guy won't last a week",Negative,-1.0
And I remember laughing to myself,Positive,0.3333333432674408
"And sales is really macho, you know",Negative,-0.3333333432674408
"He was so quiet and shy and you could barely hear him when he spoke, and that wasn't very often",Negative,-1.0
"I think, you know, obviously in our heads we use a lot of shortcuts in our brains",Negative,-0.3333333432674408
I think a big part of this is not having a fixed idea about how a person might do a thing that needs doing,Positive,0.6666666865348816
"And when we see a person who does that, we think, yeah, that person's totally going to be a great accountant",Positive,1.0
We think an accountant looks a certain way and talks a certain way and dresses a certain way,Positive,0.6666666865348816
"We can picture a developer, designer",Neutral,0.0
So we think the same,Neutral,0.0
"We kind of know what, what all these people look like in our heads",Neutral,0.0
We can picture a manager,Positive,0.3333333432674408
"In a previous career, my manager hired a guy for a sales role",Positive,0.3333333432674408
And that influences who we pick to do these roles,Neutral,0.0
"So when the storm is about to break out, we know",Neutral,0.0
"if you feel that anger is coming up, is coming up from down there in the bottom of our consciousness",Positive,1.0
"So we have to prepare in order to be able to resist, to deal with the storm",Neutral,0.0
We feel signs of the storm,Positive,0.3333333432674408
it might take two or three seconds to come up,Positive,0.3333333432674408
So when anger is about to come up,Neutral,0.0
"So, it was a really fun campaign on which to work and continues to be extremely successful.",Positive,2.3333332538604736
It started in 2004 and I think the reason why it was so innovative was it’s actually built on three pillars.,Positive,0.6666666865348816
"That really influenced not only the girls, but the Moms who realized that Dove was helping the next generation be freed of beauty stereotypes.",Positive,1.3333333730697632
"So, we helped women understand or encouraged them to believe that that beauty is more than just being young, skinny, and blonde.",Positive,0.6666666865348816
"Yeah, the campaign for real beauty was really breakthrough.",Positive,2.3333332538604736
It's about providing the best care to the patient in the best manner and in the best streamlined manner that they possibly can,Positive,1.0
getting rid of paper charts,Neutral,0.0
NARRATOR: And achieving meaningful use provides incentives,Neutral,0.0
This is really the wave of the not-too-distant future,Positive,0.6666666865348816
"It's something we wanted to do, improving patient care",Positive,0.3333333432674408
We would have done EMR regardless of the incentive payments,Positive,1.0
I'll also be working at the CID booth so stop by and say hi!,Positive,1.3333333730697632
"I'm so excited to travel to the 2016 AG Bell convention in Denver, CO.",Positive,2.6666667461395264
My presentation is packed full of strategies to help families support their children with homework as well as provide professionals resources to help the families they serve.,Positive,1.6666666269302368
for my knowledge-based session entitled Homework 101: A Strong Start for Families.,Positive,0.3333333432674408
"We'll be discussing learning styles, tips for practicing vocabulary, and getting organized.",Positive,0.3333333432674408
Sixty-two per cent of respondents are supportive of the idea of having a single identity card.,Neutral,0.0
"Citizen Compass, an online initiative undertaken by PwC to gather and measure the views of citizens on emerging public policy issues, shows that the next generation of eservices must accommodate the lives of Canadians, while meeting their expectations for quality customer service.",Positive,1.0
"While Canadians said they are willing to share information, they expect information to be protected.",Positive,0.6666666865348816
Nineteen per cent of Canadians are willing to pay more to skip the line and receive their IDs more quickly.,Positive,1.0
"Available in ready-to-eat entrees, snacks, protein powder and liquid concentrates, their products have been developed to meet the needs of today's health and weight conscious consumers.",Positive,2.0
ProtiDiet is a manufacturer of high quality and delicious nutritional foods high in protein with low-carbs that can be used with the Balanced Protein Diet Plan for weight loss.,Positive,2.6666667461395264
"To learn more about our ProtiDiet products, call us toll free at 1-800-649-1374 or visit our website at NashuaNutrition.com",Positive,0.6666666865348816
The best place to start is to Google,Positive,0.6666666865348816
Just educating people to let them know that this will occur and when is very helpful,Positive,1.0
Number Two: Educate your team,Positive,0.3333333432674408
"We’re going to encounter it along the way it’s normal and here are some things or situations when, for instance, there’s the Tuckman’s Stages of Group Development",Neutral,0.0
"Let the team know ‘Hey, this is normal",Positive,1.6666666269302368
There’s the forming of the team,Positive,0.6666666865348816
"SETH LEVINE: It can be overwhelming to think that you need to understand every bit of technology that comes down the pike, and you need to try to put yourself in the shoes of every different type of constituent.",Positive,0.3333333432674408
"Let's read the passage on the next slide now, see if you can identify the main argument in it",Neutral,0.0
If we isolate key information in a passage that can really help us to identify someone's argument,Positive,1.0
A fast-food Cafe has become notorious in the west of Ireland,Neutral,0.0
"You can also save your money to pay for college, or also look into grants and scholarships that don't require repayment based on different factors, such as your academics, or organizations and affiliations may qualify you for different grants and scholarships.",Positive,0.3333333432674408
"Unfortunately, not having a credit history is the same as having bad credit.",Negative,-0.3333333432674408
I don't mean your city,Positive,1.0
"When I say a local level, I don't mean your community",Positive,0.3333333432674408
"I mean your school, your classroom, if you're in a church, it could be in your church",Positive,1.0
of the differences between these courses so you can make an informed decision about which capstone course you want to choose,Positive,1.0
Now it's important to note that you don't have to be a teacher in classroom to do Action Research,Positive,0.6666666865348816
"Action Research is something that every teacher does throughout the course of their career, whether they know they're actually doing Action Research or not",Positive,0.3333333432674408
What I suggest you do for all these is take a look at MED capstone pamphlet,Neutral,0.0
You can sign up for this even if you're not in the classroom,Positive,1.0
"After you've done that, we can make a decision based on what I have here",Positive,0.6666666865348816
There's some detailed information in there,Neutral,0.0
We find a problem at a local level,Neutral,0.0
So what does Action Research do,Neutral,0.0
"After the program, I feel much more confident in my ability to provide more assistance and sensitivity to all of my students.",Positive,2.0
"Prior to these courses, though the @One Certification Program I thought my grasp on Accessibility was strong.",Neutral,0.0
As a teacher I believe there is a need to make accommodations for all learners.,Positive,0.6666666865348816
My thought was yes things should be made accessible but that wasn’t my responsibility.,Neutral,0.0
I was required to include a disability statement and phone number on my syllabus so students could make their own arrangements.,Positive,0.3333333432674408
Through this course I learned it was also my responsibility to work with the campus disability office and the student.,Neutral,0.0
"This course taught me everything from paying attention to fonts, colors, pictures for presentations to learning about captioning videos and providing transcripts.",Positive,2.0
I needed to make my videos and pictures more accessible and learned about the tools to do it.,Neutral,0.0
Unfortunately there are only a few hundred alive now,Negative,-0.6666666865348816
The Siberian tigers are the largest living felids,Negative,-1.0
I’m an animal rights activist in fact,Neutral,0.0
I will do that too,Positive,0.3333333432674408
"Well, I talk to my friends and the people I know about these issues",Neutral,0.0
Just helping to spread the awareness,Neutral,0.0
"If you can minimize your own impact on the lives of the animals, and also ask your friends to do it, you’ll be making a great difference, Nina",Negative,-0.3333333432674408
You made me aware of the way we treat animals,Positive,1.6666666269302368
"They're backed by a well-established, successful entrepreneur and investors with deep pockets.",Positive,1.6666666269302368
Personal Capital is a great investment tool that you should consider.,Positive,3.0
"With their services there are all kinds of things that you can enjoy for free, like tax benefit tools, free analyzers and much more.",Positive,1.0
"While a lot people can get good use out of Personal Capital their investment fees are on the high side and if you're not a large investor, chances are you're better off going with Betterment or even OptionsXpress.",Positive,1.0
"THIS IS, OF COURSE, THE MOST MASSIVE EVACUATION EFFORT AND RESPONSE IN THE HISTORY OF MIAMI-DADE COUNTY",Negative,-0.6666666865348816
"Reporter: WE ARE ABOUT TO SPEAK WITH THE MIAMI-DADE POLICE DIRECTOR, JUAN PEREZ",Negative,-0.3333333432674408
"JOINING ME NOW, MIAMI-DADE POLICE DIRECTOR JUAN PEREZ",Positive,0.6666666865348816
"NEARLY 700,000 PEOPLE ARE UNDER A MANDATORY EVACUATION ORDER, AND THAT CAN BRING WITH IT SOME GLICHES",Negative,-0.3333333432674408
"now Chile is a country I don't know a huge amount about before going there but what I realised upon arriving is it's actually got fantastic opportunities for graduates that can speak English and Spanish, or are bilingual.",Positive,2.0
So my name is William Knowlman and I study Maths and Spanish at Aston University and I was lucky enough to find a placement with Pricewaterhouse Coopers which is a tax and audit firm in Chile.,Positive,1.6666666269302368
I think the best thing that I got out of my placement was obviously the Spanish-speaking.,Positive,2.0
And this is because there's plenty of multinational companies out there crying out for graduates that speak two languages.,Positive,1.3333333730697632
It was something that was rather nerve-wracking at first but really helped me and I find myself in quite a strong position finishing my degree and also a good position to return to a Spanish-speaking country.,Positive,2.6666667461395264
"I found... immersed in the culture, perhaps the culture doesn't speak as much English as you'd find in Europe, really helped me grasp the language.",Positive,1.6666666269302368
"It's perfect - it's given me the tools in tax, in Excel and things like that and a bit of knowledge, background knowledge that I can use in the business and I hope that this will be able to bring me into a job, incorporating all these skills that I've learned on placement.",Positive,2.0
I think working in Price has give me a good... gap bridger between doing a maths degree and going into business which is now - from the placement - something I've realised I want to do.,Positive,1.3333333730697632
"If you don't have them, don't worry about it, we'll take care of it",Positive,1.0
"If you've been involved in a motorcycle collision in Kentucky, when you come to see us there are certain documents that we would like to have",Positive,0.3333333432674408
"If you do have your insurance policy, such as your insurance declarations page, that's helpful for us to know what coverage you may have",Neutral,0.0
We'll get the documentation that you need,Neutral,0.0
Any type of medical documentation that you've gone to the doctor already,Positive,0.3333333432674408
"If you have the accident report, then bring that with you",Neutral,0.0
"But, again, if you don't have it, don't worry about it, we can get that for you",Positive,0.6666666865348816
""" First, tell everyone in the environment to stop using or limit the use of the child's name throughout the day",Neutral,0.0
"The following is an excerpt from page 106 of my book, ""The Verbal Behavior Approach",Positive,1.0
""" Limiting the use of the child's name will actually help him to learn to respond to his name when called because he won't tune you out as part of a long list of demands",Negative,-0.3333333432674408
"Most importantly, as I said last week in the last video blog, do not link the child's name to demands such as ""Dennis go get your shoes,"" ""Dennis come here",Negative,-0.3333333432674408
Gradually fade your prompts by standing a foot or two farther away and by delaying the touching of a shoulder by a second or two,Positive,0.3333333432674408
"Next, gather several of Dennis's reinforcers which should be his strongest consumable or controllable reinforcers, such as chips or bubbles and then go behind him when he's engaged in another activity, you have your chips and bubbles, call his name while standing behind him and then immediately touch a shoulder and hand him a chip or blow the bubbles",Positive,0.3333333432674408
"For best results, I recommend using this procedure in both the home and school environments and I also recommend taking data every trial for 10 or 20 trials per day so that your distance and the reinforcement can be systematically faded out and your client will become more successful with responding to his name",Positive,2.0
"By using this procedure, Dennis will learn that when he hear's his name good things happen",Positive,0.6666666865348816
"com, hop on over to my website and leave me a comment there or share this video blog on your favorite social media channel",Positive,0.6666666865348816
If you're watching this video blog anywhere other than on my blog page at marybarbera,Positive,1.0
"Mary Barbara, autism mom, board certified behavior analyst, and best-selling author",Positive,1.3333333730697632
But we want our clients and children to learn to respond to their names when called which is a huge skill that many children with autism struggle with,Negative,-0.3333333432674408
"Last week, my video blog was all about not overusing a child's name, especially when placing a demand or saying no",Negative,-0.3333333432674408
This is considered a red flag on the Modified Checklist for Autism and toddlers or the M-Chat and a diagnostic indicator on the Autism Diagnostic Observation Schedule known as the ADOS,Negative,-0.6666666865348816
A child not responding to his name once called can be one of the first hallmark signs of autism,Negative,-1.0
I created and have used the following procedure to teach children to respond to their names with dozens of children with autism and have found it to be very successful,Positive,1.6666666269302368
"So since many children with autism have difficulty responding to their name, I thought I would address it in this week's video blog",Positive,0.3333333432674408
Since any behavior that's reinforced should maintain or increase,Positive,0.3333333432674408
"The key here is to pair the child's name with improving conditions, which is called reinforcement",Neutral,0.0
so i would really recommend www.WeAdvance.com for anyone who needs a short term loan,Positive,1.6666666269302368
"As economic conditions become more uncertain, these providers are under greater pressure to improve their IT infrastructure.",Negative,-1.0
"Despite the increased demand for new technologies to improve efficiency, businesses must find new ways to cut costs as they invest in new capital.",Negative,-0.3333333432674408
She is really excited and so is Travis,Positive,1.6666666269302368
“The family has known for quite some time,Negative,-0.3333333432674408
Another source close to the family tells PEOPLE: “It is an unexpected but completely amazing turn of events that she could not be more excited or thrilled about,Positive,0.6666666865348816
"“Everyone is overjoyed for her,” says the source",Negative,-0.3333333432674408
Another insider says Scott began telling friends about the pregnancy in July,Positive,0.6666666865348816
"Ah-having said that-ah-I think that we are seeing this meltdown, but I see this meltdown for good.",Negative,-1.0
"By the way, I also printed the same question in my blog, PauloCoel-PauloCOelhoblog.com, and using YouTube, of course.",Positive,0.3333333432674408
I think that what is happening now is-we're forcing back to ethics.,Negative,-1.0
So again of the day of the meltdown is showing that-ah-a world without ethics does not work.,Negative,-1.0
"an-and-and turning all this around of money, money and greed.",Negative,-0.3333333432674408
"We can wait and then when we reach the bottom, we will be able to reconstruct from the ruins of this system a new system.",Positive,0.6666666865348816
"So really the idea is today, no communications message, no advertising campaign is an island.",Neutral,0.0
What you’re seeing now is that the message is being shifted from distribution type and media type to media type.,Neutral,0.0
we really want to make your loan but we can't do it unless us we talk to you and get this process going.,Positive,0.3333333432674408
it's a really quick easy simple process and I hope you give us a chance to to be your lender.,Positive,2.3333332538604736
we also have an interest-only program for five years terrific programs both use arm and no income verification and common sense underwriting principles.,Positive,1.3333333730697632
we want to make sure that you're going to be able to manage your loan but we don't depend on the same parameters or strict lending guidelines that many other banks and and other lenders use.,Positive,0.3333333432674408
I am Ken Kaplan president of K2 commercial finance welcome to our site since you're here I assumed that you're on the market for commercial financing financing a commercial real estate property and I'd like to take a minute and explain to you what our company does.,Positive,1.6666666269302368
"Just as there's a difference between assigning writing and teaching writing, there's a difference between assigning or asking for revision and teaching revision.",Positive,0.6666666865348816
"And so there's a learning scaffolding around revision in Eli that enables students to plan more effectively, reflect more thoughtfully about their intentions with regard to revision, and makes that thinking visible to a teacher for inspection.",Positive,0.6666666865348816
"The moment in which you're going to have the most impact as a teacher is at that revision moment, and so if you can see what a student intends to do at this really high-stakes moment to revise and you can shape their intentions and their practices, that's where a teacher can have big OOMPH in terms of facilitating learning in the classroom.",Positive,0.6666666865348816
"A lot of times people will sort of hear an underwriter is going to come in and take care of that, but nobody really knows what it means.",Negative,-0.3333333432674408
"Hi, this is Laura Turner and today I'm going to answer the question, what does an underwriter do.",Positive,0.3333333432674408
But we don't have good inventory of what they are,Negative,-0.3333333432674408
"Today, we understand where our planet is collided with by pieces of asteroids and comets",Negative,-0.3333333432674408
"It is where we live and it's how we understand other worlds out there—potentially, exoplanets around other suns",Positive,0.6666666865348816
Because Earth is our point of departure,Negative,-0.3333333432674408
"In some cases, terabytes a day to understand this planet",Neutral,0.0
"So it's our job, through an improving, growing space communications infrastructure, to bring the data back from Earth",Positive,1.0
The other thing that's very important about the Earth is our planet lives in space,Positive,0.3333333432674408
"We interact with the Sun, and we interact with the collisional debris of our solar system",Neutral,0.0
"As our planet lives in space, we need to be more situationally aware what space does to our world",Neutral,0.0
"And yet, we are just literally at the precipice of understanding what is out there",Positive,1.6666666269302368
That cosmic collisional debris produces signatures in the climate record of our planet,Negative,-1.0
I was on the panel on the balance of power in the Middle East yesterday because one of the world's most retractible problems is the conflict between Israelis and Palestinians that's went on for such a long time.,Neutral,0.0
And we are really looking in the coming year for some new impetus behind the Middle East peace process.,Positive,0.3333333432674408
"So there is a lot of discussion here about what to do about that because the Palestinian Prime Minister, Mr. Fayyad, the Prime Minister of Jordan, the King of Jordan is coming here.",Positive,0.3333333432674408
It's how to get agreement on Israelis and Palestinians discussing things properly together again.,Positive,0.6666666865348816
"One of the reasons that Kathi was so good to work with was that her...was how professional she is and how organized she is, that's her job.",Positive,1.0
So we talked about having something at the [inaudible] Library and this was the day that we set up to have it and it was a fantastic success.,Positive,1.3333333730697632
"Well Kathi and I met at a downtown [inaudible] meeting earlier, and we were talking about what she did and it sounded like a really good fit for the kinds of things people are interested in, in the general population.",Positive,0.3333333432674408
"We had 55 people here, which was really good for a library talk on a Saturday morning, people have a lot to do.",Positive,2.0
It was a wonderful service to the community and she was a dynamic and energetic speaker so it was great all the way around for all of us.,Positive,1.6666666269302368
"AND FORTUNATELY, THEY SHOWED A CLIP, I THINK YOU KIND OF KNOW WHAT IT'S ABOUT.",Neutral,0.0
"AND IN TRUE INDEPENDENT FILM FASHION, I WILL BE IN THE LOBBY AFTERWARDS WITH CARDS OF HOW YOU CAN SEE ""HOME."" SO WE WILL SEE YOU THERE.",Positive,2.0
"AND GBENGA AKINNAGBE, WHO PLAYS JACK SO WONDERFULLY, IS TRYING TO START HIS LIFE OVER.",Positive,0.3333333432674408
"MY MOTHER WAS A SCHOOL SOCIAL WORKER IN BROOKLYN, IN NEW YORK.",Positive,2.0
"FROM HER DEALING WITH THE KIDS AND HIM DEALING WITH EVERYTHING FROM, YOU KNOW, TEENAGE PREGNANCY AND METHADONE ADDICTS AND THE WHOLE THING.",Negative,-1.0
"WHEN I SAW THE CLIP BEFORE, OF THE WOUNDED WARRIORS, AND THE POTENTIAL THESE MEN AND WOMEN HAVE TO REBUILD THEIR LIVES.",Neutral,0.0
"THE POTENTIAL ALL OF US HAVE TO HELP PEOPLE, THE POTENTIAL TO LEARN, IS SOMETHING THAT HOPEFULLY WE CAN ALL TAKE AWAY FROM THIS.",Positive,1.3333333730697632
"I THINK I LEARNED VERY EARLY ON THAT THERE ARE PEOPLE WHO NEED HELP WHO CAN BE HELPED, AND IF THIS ONE -- IF IT'S ONE THING THAT I THINK THIS NIGHT, EVEN SO FAR WHAT I'VE SEEN HERE, IT'S THAT PEOPLE HAVE THE POSSIBILITY TO BE HELPED, IF ALL OF US TREAT MENTAL ILLNESS AS IT IS -- AS AN ILLNESS.",Positive,1.0
"I WANT TO THANK ERIC OLIVER, MY BROTHER, HE'S BEEN WITH ME THIS WHOLE TIME, GETTING THIS STORY TOLD.",Positive,1.6666666269302368
"I WANT TO THANK THEM, I WANT TO THANK THE CAST AND CREW BACK IN BROOKLYN, NEW YORK.",Positive,2.6666667461395264
"IT'S HARD GETTING NOTICED IF YOU DON'T MAKE MILLIONS OF DOLLARS, IF YOU JUST TRY TO TELL A STORY THAT MEANS SOMETHING.",Negative,-0.6666666865348816
"BECAUSE, YOU KNOW, SPEAKING FOR ALL THE INDEPENDENT FILMMAKERS WHO HAVE BEEN NOMINATED WHO ARE HERE AND THOSE WHO AREN'T HERE BUT WHO DID STORIES THAT KIND OF MEAN SOMETHING, YOU KNOW.",Positive,0.3333333432674408
AND I'VE HAD A BUNCH OF Q &amp; AS AT FILM FESTIVALS AND WHATEVER AND THE FIRST QUESTION PEOPLE ASK IS WHY I MADE THE MOVIE.,Positive,0.6666666865348816
"In a new report, Market Share Analysis: Consulting Services, Worldwide, 2011, Deloitte Touche Tohmatsu Limited (DTTL) is pleased to announce that leading analyst firm Gartner has recognized the Deloitte member firms (Deloitte) as leaders in business consulting worldwide based on aggregate member firm revenue for the second consecutive year.",Positive,1.0
You are allowed to put money in to the vessel for future accumulation and the benefit of the fact that it's tax sheltered means that it will grow upon growth and there is no taxes to be paid.,Positive,0.3333333432674408
The insurance company will send you a check on your birthday of seventy and a half and every birthday beyond that.,Positive,0.6666666865348816
"However that being said once you hit a minimum age which is seventy and a half under IRS guidelines your qualified tax shelter annuity becomes under the guidelines of RMD, required minimum distribution, and that means that the vessel now has to slowly start to spend itself down.",Neutral,0.0
This year going forward it’s something everyone is absolutely doing as a line item as part of their media plan.,Positive,0.6666666865348816
"Social media is something that everyone dabbled in, in the last couple of years.",Neutral,0.0
And so it’s something that every single advertiser we’re talking to is doing in a big way now.,Neutral,0.0
"What we're trying to instill in students is how to evaluate programs like that, how to use this big data that's coming online and help utilities make decisions on what programs are good and what programs aren't so good",Positive,1.0
And we tease out the effect of the program by comparing - by statistically comparing the energy use of the treatment customers - the customers getting these Home Energy Reports – and the customers who don’t,Positive,0.6666666865348816
"I'm the program director for REDA, and I also teach two classes in the program",Positive,0.6666666865348816
It extends the material in Dan's class,Positive,0.6666666865348816
The econometrics course picks up where Dan's class leaves off,Positive,0.3333333432674408
The number of programs in the energy field that are being rolled out to encourage energy conservation and energy efficiency has been exploding recently,Negative,-0.6666666865348816
In the natural resources and energy field there's a strong emphasis now on evaluating whether certain policies or programs are doing what they should do,Positive,0.3333333432674408
These Home Energy Reports give the individual information about tips on energy use,Positive,1.3333333730697632
The Opower program is a behavioral program in which residential customers get what are called Home Energy Reports,Positive,0.3333333432674408
And the idea is to try to nudge these customers to saving energy,Positive,0.6666666865348816
"It tells them how they’re doing compared to their past energy use, and compares their energy use to that of their neighbors",Positive,1.3333333730697632
"To incentivize further democratic reforms and to maintain pressure on targeted individuals and entities and the military, the basic sanctions architecture will remain in place.",Positive,0.3333333432674408
"Of course, the Treasury Department is available to answer more specific questions about it, but I did want to make clear that here at the State Department, we welcome this recalibration of the sanctions regime.",Positive,0.3333333432674408
"On a personal level I love working with my clients and I love learning what they do and why they do it, but what I love even more is when I give them the copy and they say, ""Wow, this is just what I was looking for!""",Positive,2.6666667461395264
I like to think that clients get a return on investment from their copy.,Positive,1.0
"You can never tell what your results will be, that's why I can only promise to do my best.. at the end of the day the consumers are going to tell you whether your campaign is working or not.",Positive,0.3333333432674408
"Help us!"" We changed about five lines of copy and by the end of the weekend they sold $30,000 of product.",Positive,0.6666666865348816
"The requests have gone to Deloitte, Ernst &amp; Young, PwC, and KPMG over audits conducted by Chinese units of the firms.",Positive,0.3333333432674408
The Securities and Exchange Commission has made a formal request to the Big4 auditing firms requesting that they ask the firms to hand over documents relating to audits of China-based companies listed on public exchanges in the United States.,Neutral,0.0
"Being a part of Chrome, it shares the same cookie jar so your users won't have to log in frequently to view third part content",Positive,0.6666666865348816
It also features a customizable Up button that makes it easier for the user to return to your app once done with the content,Positive,1.0
"You also get the Chrome features like form autofill, geolocation prompts, and page translation",Positive,0.6666666865348816
It also makes it easier for the content publishers to track user engagement coming from your application,Neutral,0.0
Preloading content can make the links inside your at open up to three times faster than using a normal Chrome tab or web view,Positive,0.6666666865348816
Chrome Custom Tabs is already available starting from Chrome version 45,Positive,1.0
"Kate Barton, Ernst &amp; Young Americas Vice Chair of Tax Services comments: ""Jeff will draw on his deep client experience to help develop and deliver leading BTS services that will enable our teams to serve our client's business tax needs,"" she said.",Positive,1.3333333730697632
"Most recently, he transferred from Chicago in 2010 to become the East Central BTS Leader, and subsequently he was given the additional responsibility of the Greater Washington Tax Market Leader.",Positive,0.3333333432674408
So the rare voices are the alto or mezzo in opera or the tenor voice for the male and that's because of the limitation of knowing that there's actually voices that come in between just being heavy voice or a light voice.,Positive,0.3333333432674408
They derive their income from the firm people have a tendency to do a more thorough job when they're being observed by someone else who is writing down everything that occurs.,Positive,0.3333333432674408
I say it should because I have seen physicians cut corners even though I was present at the IME.,Negative,-1.6666666269302368
My book Honing Your Legal Nurse Consulting Skills gives you more great tips about the role of the legal nurse consultant and the IME.,Positive,1.3333333730697632
They can detect the parts of the exam that were not done that should have been done.,Positive,0.3333333432674408
I have run a successful legal nurse consulting business since 1989. I mentor nurses who want to become legal nurse consultants.,Positive,0.3333333432674408
Some attorneys also refer to it as the insurance medical examination or the defense medical examination or DME these exams may have a different name in your state.,Neutral,0.0
"It was something I took a course in college and I could certainly do it, but it is not my passion and it's not what I should be doing.",Neutral,0.0
"Rather than trying so hard to be really good at it, just hire someone else to do it.",Positive,1.0
"So, that was one of the very first ones, and I would say then from there expanding to anything that's outside of your talent area.",Positive,1.0
"Obviously, there is a fair number of issues that have to be resolved.",Negative,-0.3333333432674408
"&gt;&gt; India is not going to be a superpower, in my view, it is already one.",Neutral,0.0
"If you have visitors from China or Asia, your best choice is to host your website in Hong Kong to increase its loading speed.",Positive,1.3333333730697632
"Beet root and carrot juice are other good alternatives, as is drinking water with lemon juice in it.",Positive,0.3333333432674408
"Whether you have a vaginal infection or jock itch, or throat yeast infection or mouth, there are many natural alternatives you can use.",Neutral,0.0
So my advice would be not to take this drug if you can avoid it.,Negative,-1.3333333730697632
"Hi there, Eric Bakker, naturopath and author of Candida Crusher with another frequently asked question.",Positive,0.6666666865348816
Fluconazole's quite a powerful drug with many potential side effects.,Negative,-0.3333333432674408
"If you go to many databases online, you can read about all the nasty side effects from diflucan or fluconazole.",Negative,-2.3333332538604736
"Once you've finished your course, ask your naturopath or health care professional if you can go on a course of St.",Positive,0.3333333432674408
So my advice to you if you must take this drug is to take it in a very short period of time and certainly don't repeatedly take this drug.,Neutral,0.0
"Another good solution for you would be to use a standardized garlic extract, which is going to help clear residues from your liver.",Neutral,0.0
"So just go ahead and make sure that you do it as quietly and nice as possible in a very nice and polite way, enough roll.",Positive,1.6666666269302368
"If you know you have a cold, make sure you have some tissues on hand.",Positive,0.3333333432674408
"That's going to open more, the fact that you're going to be sharing your germs with other people.",Negative,-1.3333333730697632
So if you go to the website they have a total part of their business now that looks at the co-creation process.,Positive,1.3333333730697632
And you think about what happens when you actually help in that process.,Positive,0.6666666865348816
